status,path,n_up,n_down,expected_Sz,n_particles,reason
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p005_noref_s42__stageA_improved_self_residual_20260424_194410,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p005_noref_s42__stageA_improved_self_residual_20260424_195037,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p005_noref_s42__stageB_noref_20260424_194644,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p005_noref_s42__stageB_noref_20260424_195307,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p01_noref_s42__stageA_improved_self_residual_20260424_195656,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p01_noref_s42__stageA_improved_self_residual_20260424_200313,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p01_noref_s42__stageB_noref_20260424_195925,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p01_noref_s42__stageB_noref_20260424_200541,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p0_noref_s42__stageA_improved_self_residual_20260424_191842,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p0_noref_s42__stageA_improved_self_residual_20260424_192508,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p0_noref_s42__stageB_noref_20260424_192115,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p0_noref_s42__stageB_noref_20260424_192739,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d4_2up2down_s42__stageA_improved_self_residual_20260424_141839,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d4_2up2down_s42__stageA_improved_self_residual_20260424_145533,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d4_2up2down_s42__stageA_improved_self_residual_20260424_151930,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d4_2up2down_s42__stageB_noref_20260424_143658,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d4_2up2down_s42__stageB_noref_20260424_150533,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d4_2up2down_s42__stageB_noref_20260424_152949,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d8_2up2down_s42__stageA_improved_self_residual_20260424_141905,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d8_2up2down_s42__stageA_improved_self_residual_20260424_145603,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d8_2up2down_s42__stageA_improved_self_residual_20260424_151859,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d8_2up2down_s42__stageB_noref_20260424_143825,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d8_2up2down_s42__stageB_noref_20260424_150603,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n4_plaq2x2_d8_2up2down_s42__stageB_noref_20260424_152856,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_4up4down__stageA_improved_self_residual_20260428_084039,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_4up4down__stageA_improved_self_residual_20260428_111111,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_5up3down__stageA_improved_self_residual_20260428_091147,5,3,1.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_5up3down__stageA_improved_self_residual_20260428_114152,5,3,1.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_6up2down__stageA_improved_self_residual_20260428_093101,6,2,2.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_6up2down__stageA_improved_self_residual_20260428_120103,6,2,2.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_7up1down__stageA_improved_self_residual_20260428_094130,7,1,3.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_7up1down__stageA_improved_self_residual_20260428_121126,7,1,3.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_8up0down__stageA_improved_self_residual_20260428_094851,8,0,4.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_chain_d4_mag_4up4down_b0_s42_8up0down__stageA_improved_self_residual_20260428_121844,8,0,4.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42__stageA_improved_self_residual_20260424_215434,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42__stageA_improved_self_residual_20260424_215604,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42__stageB_noref_20260424_230350,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42__stageB_noref_20260424_230632,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r0__stageA_improved_self_residual_20260424_220018,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r0__stageA_improved_self_residual_20260425_002535,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r0__stageB_noref_20260424_224847,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r0__stageB_noref_20260425_011327,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r1__stageA_improved_self_residual_20260425_024807,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r1__stageA_improved_self_residual_20260425_051008,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r1__stageB_noref_20260425_033534,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r1__stageB_noref_20260425_055732,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r2__stageA_improved_self_residual_20260425_073004,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r2__stageA_improved_self_residual_20260425_095346,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r2__stageB_noref_20260425_081815,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r2__stageB_noref_20260425_104157,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r3__stageA_improved_self_residual_20260425_121538,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r3__stageA_improved_self_residual_20260425_143521,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r3__stageB_noref_20260425_130249,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p0_r3__stageB_noref_20260425_152145,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r0__stageA_improved_self_residual_20260425_181719,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r0__stageA_improved_self_residual_20260425_182933,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r0__stageB_noref_20260425_194743,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r0__stageB_noref_20260425_195434,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r1__stageA_improved_self_residual_20260425_212930,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r1__stageA_improved_self_residual_20260425_234659,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r1__stageB_noref_20260425_221254,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r1__stageB_noref_20260426_003008,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r2__stageA_improved_self_residual_20260426_020431,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r2__stageA_improved_self_residual_20260426_042147,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r2__stageB_noref_20260426_024751,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r2__stageB_noref_20260426_050508,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r3__stageA_improved_self_residual_20260426_063920,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r3__stageA_improved_self_residual_20260426_085541,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r3__stageB_noref_20260426_072221,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p3_r3__stageB_noref_20260426_093833,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p6_r0__stageA_improved_self_residual_20260426_111017,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p6_r0__stageA_improved_self_residual_20260426_132530,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p6_r0__stageB_noref_20260426_115237,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p6_r0__stageB_noref_20260426_140944,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p6_r1__stageA_improved_self_residual_20260426_154339,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p6_r1__stageA_improved_self_residual_20260426_180805,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p6_r1__stageB_noref_20260426_162649,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p6_r1__stageB_noref_20260426_185812,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig0p6_r2__stageA_improved_self_residual_20260426_204202,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r0__stageA_improved_self_residual_20260425_170252,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r0__stageA_improved_self_residual_20260425_192732,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r0__stageB_noref_20260425_174940,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r0__stageB_noref_20260425_201540,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r1__stageA_improved_self_residual_20260425_215220,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r1__stageA_improved_self_residual_20260426_001255,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r1__stageB_noref_20260425_223653,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r1__stageB_noref_20260426_005641,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r2__stageA_improved_self_residual_20260426_022838,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r2__stageA_improved_self_residual_20260426_044539,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r2__stageB_noref_20260426_031043,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r2__stageB_noref_20260426_052928,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r3__stageA_improved_self_residual_20260426_070413,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r3__stageA_improved_self_residual_20260426_092638,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r3__stageB_noref_20260426_074751,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p0_r3__stageB_noref_20260426_101129,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p5_r0__stageA_improved_self_residual_20260426_114550,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p5_r0__stageA_improved_self_residual_20260426_140351,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p5_r0__stageB_noref_20260426_122910,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p5_r0__stageB_noref_20260426_144723,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p5_r1__stageA_improved_self_residual_20260426_162003,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p5_r1__stageA_improved_self_residual_20260426_184736,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p5_r1__stageB_noref_20260426_170247,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n8_grid_d6_s42_mbl_sig1p5_r1__stageB_noref_20260426_193656,4,4,0.0,8,
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1r_n2_double_20260405_121058,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1r_n2_single_20260405_115132,,,,,spin_configuration absent or incomplete
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1r_n2_single_20260405_120854,,,,,spin_configuration absent or incomplete
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1r_n4_double_20260405_121409,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1r_n4_single_20260405_115504,,,,,spin_configuration absent or incomplete
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1r_n4_single_20260405_121156,,,,,spin_configuration absent or incomplete
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1rl_n2_double_20260405_140708,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1rl_n2_single_20260405_135157,,,,,spin_configuration absent or incomplete
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1rl_n4_double_20260405_144546,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1rl_n4_single_20260405_143113,,,,,spin_configuration absent or incomplete
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1san_n4_dd_pinn_s901_fdcolloc_20260409_141827,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1san_n4_dd_pinn_s901_weakform_20260409_141921,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p1san_n4_dd_pinn_s903_reinforce_20260409_141325,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2_n2_1p1w_gs_s42_20260411_075729,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2_n2_1p1w_gs_s42_ctnn_20260411_080759,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2fix2_n4_pinn_s901_cusp_eps_2h_20260409_104115,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2fix2_n4_pinn_s901_cusp_eps_smoke_20260408_154419,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2fix2_n4_pinn_s902_cusp_eps_2h_20260409_104130,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2fix2_n4_pinn_s902_cusp_eps_sanity_20260409_090537,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2fix_n4_pinn_s901_smoke_20260407_085735,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2wa_n4_dd_baseline_s901_rerun_20260409_152422,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2wa_n4_dd_wellpinn_s901_20260409_152546,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p2wa_n4_dd_wellpinn_s902_20260409_152636,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3fix_n4_dd_base_autograd_s901_20260410_085549,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3fix_n4_dd_base_fd_s901_20260410_085510,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3fix_n4_dd_both_autograd_s901_20260410_085915,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3fix_n4_dd_both_fd_s901_20260410_085457,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3fix_n4_dd_wellbf_autograd_s901_20260410_085704,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3fix_n4_dd_wellbf_fd_s901_20260410_085309,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3fix_n4_dd_wellpinn_autograd_s901_20260410_084755,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3fix_n4_dd_wellpinn_fd_s901_20260410_085327,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3wa_n4_dd_baseline_s901_20260409_181652,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3wa_n4_dd_baseline_s902_20260409_185818,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3wa_n4_dd_wellbf_s901_20260409_181900,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3wa_n4_dd_wellpinn_s901_20260409_181814,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p3wa_n4_dd_wellpinn_wellbf_s901_20260409_182034,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_reinforce_d8_sharedci_smoke_s42_20260415_131742,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d2_occpen20_s42_20260415_111012,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d2_occpen_s42_20260415_104932,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d2_s42_20260414_160054,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d2_sharedci_s42_20260415_115615,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d2_sharedci_v2_s42_20260415_123029,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d2_wellaware_s42_20260415_110723,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d4_sharedci_s42_20260415_120333,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d4_sharedci_v2_s42_20260415_123521,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d8_occpen_s42_20260415_103951,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d8_s42_20260414_160016,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d8_sharedci_s42_20260415_121133,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_d8_sharedci_v2_s42_20260415_124018,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_bootstrap_pilot_20260423_092715,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_bootstrap_target_20260423_092758,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_energywarm_20260422_150726,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_energywarm_20260422_194839,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_energywarm_20260422_214036,,,,,n_particles unknown from config.yaml
